# idle,pivot_deg,0.62
# idle,pivot_deg,0.62
# idle,pivot_deg,0.62
# idle,pivot_deg,0.62
# idle,pivot_deg,-2.90
# idle,pivot_deg,28.12
# idle,pivot_deg,6.06
# idle,pivot_deg,-14.50
# idle,pivot_deg,3.08
# idle,pivot_deg,5.36
# idle,pivot_deg,0.97
# idle,pivot_deg,-0.70
# idle,pivot_deg,0.26
# idle,pivot_deg,0.53
# idle,pivot_deg,0.35
# idle,pivot_deg,-1.67
# idle,pivot_deg,0.88
# idle,pivot_deg,-0.09
# idle,pivot_deg,0.18
# idle,pivot_deg,0.44
# idle,pivot_deg,0.00
# idle,pivot_deg,0.18
# idle,pivot_deg,0.53
# idle,pivot_deg,0.26
# idle,pivot_deg,-0.62
# idle,pivot_deg,-9.84
# idle,pivot_deg,2.20
# idle,pivot_deg,0.35
# idle,pivot_deg,-5.01
# idle,pivot_deg,-2.02
# idle,pivot_deg,0.53
# idle,pivot_deg,-1.67
# idle,pivot_deg,1.85
# idle,pivot_deg,-2.99
# idle,pivot_deg,-2.46
# idle,pivot_deg,-0.79
# idle,pivot_deg,-0.79
# idle,pivot_deg,-0.79
# idle,pivot_deg,-0.79
# idle,pivot_deg,-0.79
  STAGE 1: motor OFF. Displace ~20-30 deg and RELEASE.
# TEST,freeswing
# DURATION_S,20
# columns: t_s,pivot_deg,pivot_dps,wheel_deg,wheel_dps,duty
t_s,pivot_deg,pivot_dps,wheel_deg,wheel_dps,duty
15.8670,0.176,91.48,283.959,0.0,0
15.8720,0.703,94.89,284.136,0.0,0
15.8770,1.318,107.35,283.870,0.0,0
15.8820,1.934,112.88,284.136,0.0,0
15.8870,2.549,116.54,284.047,0.0,0
15.8920,3.076,108.62,283.959,0.0,0
15.8970,3.691,113.43,283.693,0.0,0
15.9020,4.131,109.41,283.959,0.0,0
15.9070,4.746,113.80,283.959,0.0,0
15.9120,5.273,107.41,283.959,0.0,0
15.9170,5.977,122.73,284.047,0.0,0
15.9220,6.592,122.84,283.604,0.0,0
15.9270,7.119,113.07,283.959,0.0,0
15.9320,7.646,107.10,283.959,0.0,0
15.9370,8.174,106.09,284.047,0.0,0
15.9420,8.701,104.01,283.870,0.0,0
15.9480,9.053,95.21,284.225,0.0,0
15.9530,9.580,97.78,284.047,0.0,0
15.9580,10.107,101.95,283.870,0.0,0
15.9630,10.547,92.87,283.959,0.0,0
15.9680,11.074,95.52,283.959,0.0,0
15.9730,11.602,99.31,283.870,0.0,0
15.9780,12.041,91.71,283.959,0.0,0
15.9830,12.480,86.69,283.959,0.0,0
15.9880,12.832,75.18,283.870,0.0,0
15.9930,13.096,67.30,283.781,0.0,0
15.9980,13.447,69.62,283.781,0.0,0
16.0030,13.799,70.62,283.870,0.0,0
16.0080,14.063,61.38,283.870,0.0,0
16.0130,14.326,54.13,283.870,0.0,0
16.0180,14.502,39.98,283.516,0.0,0
16.0230,14.678,36.55,283.870,0.0,0
16.0280,14.766,27.15,283.781,0.0,0
16.0330,14.854,22.97,283.693,0.0,0
16.0380,14.854,11.99,283.604,0.0,0
16.0430,14.941,12.00,283.959,0.0,0
16.0480,14.941,5.32,283.516,0.0,0
16.0530,14.854,-4.31,283.959,0.0,0
16.0580,14.766,-11.19,284.136,0.0,0
16.0630,14.766,-4.97,283.604,0.0,0
16.0680,14.678,-11.49,283.959,0.0,0
16.0730,14.590,-16.02,283.870,0.0,0
16.0780,14.502,-18.03,283.781,0.0,0
16.0830,14.414,-22.27,283.959,0.0,0
16.0880,14.326,-20.82,283.781,0.0,0
16.0930,14.150,-28.05,283.959,0.0,0
16.0980,13.975,-34.60,283.781,0.0,0
16.1030,13.799,-37.49,283.870,0.0,0
16.1080,13.623,-38.78,283.870,0.0,0
16.1130,13.447,-36.02,283.959,0.0,0
16.1180,13.271,-33.58,283.781,0.0,0
16.1230,13.096,-32.49,283.516,0.0,0
16.1280,13.008,-26.24,283.870,0.0,0
16.1330,12.832,-33.79,284.402,0.0,0
16.1380,12.656,-37.14,283.959,0.0,0
16.1430,12.480,-37.23,283.870,0.0,0
16.1480,12.305,-35.34,283.693,0.0,0
16.1530,12.041,-42.56,283.870,0.0,0
16.1580,11.602,-70.10,283.870,0.0,0
16.1630,11.250,-70.84,283.781,0.0,0
16.1680,10.811,-77.44,284.136,0.0,0
16.1730,10.547,-70.41,283.959,0.0,0
16.1780,10.195,-69.59,283.781,0.0,0
16.1830,9.844,-71.84,283.870,0.0,0
16.1880,9.404,-79.52,284.047,0.0,0
16.1930,8.877,-92.20,283.959,0.0,0
16.1980,8.350,-97.84,283.959,0.0,0
16.2030,7.910,-91.05,283.959,0.0,0
16.2080,7.471,-86.38,283.870,0.0,0
16.2140,6.943,-92.65,283.959,0.0,0
16.2190,6.504,-98.58,284.225,0.0,0
16.2240,5.889,-110.20,283.781,0.0,0
16.2290,5.361,-105.83,283.959,0.0,0
16.2340,4.746,-110.54,284.402,0.0,0
16.2390,4.043,-125.51,283.959,0.0,0
16.2440,3.428,-125.48,283.781,0.0,0
16.2490,2.900,-112.59,284.047,0.0,0
16.2540,2.285,-117.14,283.870,0.0,0
16.2590,1.846,-101.53,283.781,0.0,0
16.2640,1.494,-93.92,283.959,0.0,0
16.2690,1.055,-89.31,283.959,0.0,0
16.2740,0.615,-87.27,284.047,0.0,0
16.2790,0.000,-102.31,283.693,0.0,0
16.2840,-0.703,-121.87,283.959,0.0,0
16.2890,-1.406,-131.74,283.781,0.0,0
16.2940,-2.109,-136.56,284.047,0.0,0
16.2990,-2.637,-121.07,283.870,0.0,0
16.3040,-2.988,-90.44,284.047,0.0,0
16.3090,-3.340,-88.13,283.870,0.0,0
16.3140,-3.604,-66.00,283.870,0.0,0
16.3190,-4.043,-76.93,284.313,0.0,0
16.3240,-4.395,-72.48,283.959,0.0,0
16.3290,-4.834,-76.76,283.870,0.0,0
16.3340,-5.273,-81.70,283.870,0.0,0
16.3390,-5.625,-74.60,283.870,0.0,0
16.3440,-5.977,-72.85,283.959,0.0,0
16.3490,-6.240,-62.36,283.781,0.0,0
16.3540,-6.504,-64.19,284.136,0.0,0
16.3590,-6.768,-57.31,284.136,0.0,0
16.3640,-7.031,-54.23,283.781,0.0,0
16.3690,-7.295,-50.95,283.959,0.0,0
16.3740,-7.646,-59.33,283.870,0.0,0
16.3790,-7.998,-66.07,283.959,0.0,0
16.3840,-8.262,-57.42,283.870,0.0,0
16.3890,-8.525,-50.98,283.959,0.0,0
16.3940,-8.789,-51.45,284.047,0.0,0
16.3990,-8.965,-49.01,283.604,0.0,0
16.4040,-9.053,-34.61,283.870,0.0,0
16.4090,-9.053,-15.36,283.693,0.0,0
16.4140,-9.141,-16.10,283.693,0.0,0
16.4190,-9.229,-19.99,283.959,0.0,0
16.4240,-9.229,-8.87,283.338,0.0,0
16.4290,-9.316,-13.23,283.870,0.0,0
16.4340,-9.404,-13.77,283.959,0.0,0
16.4390,-9.492,-14.00,284.047,0.0,0
16.4440,-9.492,-7.31,283.959,0.0,0
16.4490,-9.492,-3.24,283.516,0.0,0
16.4540,-9.492,-1.44,283.959,0.0,0
16.4590,-9.492,-0.64,283.959,0.0,0
16.4640,-9.404,12.58,283.959,0.0,0
16.4690,-9.404,5.58,283.959,0.0,0
16.4750,-9.404,2.48,284.047,0.0,0
16.4800,-9.316,7.77,284.047,0.0,0
16.4850,-9.229,12.73,283.516,0.0,0
16.4900,-9.141,19.50,283.959,0.0,0
16.4950,-9.141,8.65,284.313,0.0,0
16.5000,-9.053,10.51,284.047,0.0,0
16.5050,-9.053,4.66,283.959,0.0,0
16.5100,-8.965,9.97,283.870,0.0,0
16.5150,-8.877,13.72,283.959,0.0,0
16.5200,-8.701,23.69,284.047,0.0,0
16.5250,-8.525,32.65,284.047,0.0,0
16.5300,-8.438,23.77,284.490,0.0,0
16.5350,-8.174,44.06,284.313,0.0,0
16.5400,-7.998,38.38,283.516,0.0,0
16.5450,-7.734,42.53,283.870,0.0,0
16.5500,-7.471,45.76,283.959,0.0,0
16.5550,-7.207,45.79,283.870,0.0,0
16.5600,-6.855,55.10,283.959,0.0,0
16.5650,-6.504,61.15,283.870,0.0,0
16.5700,-6.064,74.78,283.959,0.0,0
16.5750,-5.713,74.16,284.047,0.0,0
16.5800,-5.361,79.63,283.870,0.0,0
16.5850,-4.922,82.97,283.870,0.0,0
16.5900,-4.482,84.46,283.781,0.0,0
16.5950,-3.955,93.01,283.693,0.0,0
16.6000,-3.516,88.91,283.870,0.0,0
16.6050,-2.988,99.94,283.959,0.0,0
16.6100,-2.549,91.99,283.870,0.0,0
16.6150,-2.021,95.12,283.870,0.0,0
16.6200,-1.494,97.92,284.047,0.0,0
16.6250,-1.143,92.04,283.959,0.0,0
16.6300,-0.615,99.40,283.870,0.0,0
16.6350,-0.176,91.75,284.047,0.0,0
16.6400,0.352,96.24,284.225,0.0,0
16.6450,0.791,90.35,283.870,0.0,0
16.6500,1.406,107.24,283.959,0.0,0
16.6550,2.021,117.38,283.781,0.0,0
16.6600,2.549,110.65,283.959,0.0,0
16.6650,3.164,117.49,283.781,0.0,0
16.6700,3.516,102.25,283.870,0.0,0
16.6750,4.131,110.61,284.047,0.0,0
16.6800,4.658,106.01,283.959,0.0,0
16.6850,5.273,115.43,283.959,0.0,0
16.6900,5.801,106.75,283.870,0.0,0
16.6950,6.416,112.60,283.959,0.0,0
16.7000,6.943,106.90,284.136,0.0,0
16.7050,7.471,102.96,283.959,0.0,0
16.7100,7.998,106.19,283.693,0.0,0
16.7160,8.350,96.36,283.693,0.0,0
16.7210,8.877,101.32,283.870,0.0,0
16.7260,9.316,96.85,284.047,0.0,0
16.7310,9.756,90.60,283.870,0.0,0
16.7360,10.283,94.50,283.959,0.0,0
16.7410,10.811,100.50,283.959,0.0,0
16.7460,11.250,95.80,282.984,0.0,0
16.7510,11.689,90.14,283.959,0.0,0
16.7560,12.041,78.35,283.781,0.0,0
16.7610,12.305,68.96,283.604,0.0,0
16.7660,12.656,67.32,283.250,0.0,0
16.7710,12.920,56.75,283.781,0.0,0
16.7760,13.184,49.03,283.693,0.0,0
16.7810,13.535,60.12,283.959,0.0,0
16.7860,13.711,45.50,284.225,0.0,0
16.7910,13.887,36.14,283.870,0.0,0
16.7960,13.975,25.32,283.870,0.0,0
16.8010,14.063,20.53,283.781,0.0,0
16.8060,14.150,23.58,283.781,0.0,0
16.8110,14.150,11.69,283.959,0.0,0
16.8160,14.238,11.86,283.693,0.0,0
16.8210,14.238,5.26,283.870,0.0,0
16.8260,14.150,-10.53,283.516,0.0,0
16.8310,14.063,-15.59,283.781,0.0,0
16.8360,14.063,-6.92,283.781,0.0,0
16.8410,14.063,-3.07,284.313,0.0,0
16.8460,13.975,-9.26,283.781,0.0,0
16.8510,13.887,-15.76,284.579,0.0,0
16.8560,13.799,-16.27,283.781,0.0,0
16.8610,13.623,-27.97,283.870,0.0,0
16.8660,13.535,-21.70,283.781,0.0,0
16.8710,13.359,-27.23,283.781,0.0,0
16.8760,13.184,-32.85,283.781,0.0,0
16.8810,13.008,-33.41,283.870,0.0,0
16.8860,12.744,-43.65,283.781,0.0,0
16.8910,12.656,-27.26,284.136,0.0,0
16.8960,12.480,-34.93,284.047,0.0,0
16.9010,12.393,-24.79,283.959,0.0,0
16.9060,12.217,-30.53,283.781,0.0,0
16.9110,12.041,-34.29,283.693,0.0,0
16.9160,11.953,-24.50,283.781,0.0,0
16.9210,11.689,-41.32,284.402,0.0,0
16.9260,11.426,-50.02,284.490,0.0,0
16.9310,11.162,-50.30,283.693,0.0,0
16.9360,10.723,-65.69,284.136,0.0,0
16.9410,10.371,-75.21,283.604,0.0,0
16.9460,10.020,-73.12,283.781,0.0,0
16.9510,9.756,-62.49,283.870,0.0,0
16.9560,9.404,-66.07,283.781,0.0,0
16.9610,8.965,-76.95,283.693,0.0,0
16.9660,8.525,-81.79,283.781,0.0,0
16.9710,7.998,-95.16,283.870,0.0,0
16.9760,7.559,-89.86,283.693,0.0,0
16.9820,7.119,-87.51,284.225,0.0,0
16.9870,6.680,-99.47,283.959,0.0,0
16.9920,6.240,-91.77,283.693,0.0,0
16.9970,5.713,-97.65,283.870,0.0,0
17.0020,5.186,-98.86,284.047,0.0,0
17.0070,4.570,-110.33,283.870,0.0,0
17.0120,3.955,-115.42,283.959,0.0,0
17.0170,3.340,-119.62,283.959,0.0,0
17.0220,2.813,-110.00,283.959,0.0,0
17.0270,2.285,-103.11,283.781,0.0,0
17.0320,1.934,-94.74,283.338,0.0,0
17.0370,1.494,-89.68,283.959,0.0,0
17.0420,1.055,-87.43,284.313,0.0,0
17.0470,0.615,-86.43,283.870,0.0,0
17.0520,0.088,-95.28,283.959,0.0,0
17.0570,-0.527,-109.45,283.693,0.0,0
17.0620,-1.143,-115.02,283.781,0.0,0
17.0670,-1.758,-114.62,283.781,0.0,0
17.0720,-2.373,-116.10,283.516,0.0,0
17.0770,-2.725,-101.53,284.668,0.0,0
17.0820,-3.164,-92.69,283.870,0.0,0
17.0870,-3.516,-82.09,283.959,0.0,0
17.0920,-3.867,-79.34,283.959,0.0,0
17.0970,-4.219,-74.94,284.047,0.0,0
17.1020,-4.570,-72.82,283.959,0.0,0
17.1070,-4.922,-70.66,283.959,0.0,0
17.1120,-5.273,-68.07,283.959,0.0,0
17.1170,-5.625,-66.91,283.959,0.0,0
17.1220,-5.889,-64.91,284.047,0.0,0
17.1270,-6.152,-55.69,283.870,0.0,0
17.1320,-6.504,-61.43,283.959,0.0,0
17.1370,-6.768,-56.06,283.959,0.0,0
17.1420,-7.119,-63.22,284.047,0.0,0
17.1470,-7.383,-58.09,283.870,0.0,0
17.1520,-7.646,-54.60,284.047,0.0,0
17.1570,-7.910,-51.11,283.959,0.0,0
17.1620,-8.262,-61.03,284.047,0.0,0
17.1670,-8.438,-53.99,284.047,0.0,0
17.1720,-8.613,-44.71,284.136,0.0,0
17.1770,-8.789,-38.67,284.313,0.0,0
17.1820,-8.877,-30.02,283.870,0.0,0
17.1870,-8.965,-26.18,284.313,0.0,0
17.1920,-8.965,-11.62,283.959,0.0,0
17.1970,-8.965,-5.15,283.693,0.0,0
17.2020,-9.053,-10.19,284.047,0.0,0
17.2070,-9.053,-4.52,283.693,0.0,0
17.2120,-9.141,-10.20,283.959,0.0,0
17.2170,-9.229,-13.81,284.047,0.0,0
17.2220,-9.229,-6.13,283.959,0.0,0
17.2270,-9.229,-2.72,283.516,0.0,0
17.2320,-9.141,9.73,284.047,0.0,0
17.2370,-9.141,4.32,283.870,0.0,0
17.2430,-9.053,11.21,284.047,0.0,0
17.2480,-9.053,4.97,283.870,0.0,0
17.2530,-8.965,11.50,284.047,0.0,0
17.2580,-8.877,13.85,283.870,0.0,0
17.2630,-8.789,15.43,284.047,0.0,0
17.2680,-8.701,17.77,283.781,0.0,0
17.2730,-8.701,7.88,284.047,0.0,0
17.2780,-8.613,11.39,283.959,0.0,0
17.2830,-8.525,12.95,283.781,0.0,0
17.2880,-8.438,15.03,284.490,0.0,0
17.2930,-8.350,15.96,283.870,0.0,0
17.2980,-8.174,23.03,283.959,0.0,0
17.3030,-7.998,30.81,284.313,0.0,0
17.3080,-7.734,42.47,283.959,0.0,0
17.3130,-7.559,37.68,284.047,0.0,0
17.3180,-7.295,43.61,283.781,0.0,0
17.3230,-7.031,49.80,283.959,0.0,0
17.3280,-6.768,52.13,284.047,0.0,0
17.3330,-6.416,62.86,283.870,0.0,0
17.3380,-6.064,67.65,284.047,0.0,0
17.3430,-5.713,70.98,283.870,0.0,0
17.3480,-5.449,65.11,283.959,0.0,0
17.3530,-4.922,83.19,283.870,0.0,0
17.3580,-4.570,76.67,283.959,0.0,0
17.3630,-4.131,80.27,283.870,0.0,0
17.3680,-3.691,83.26,283.338,0.0,0
17.3730,-3.164,97.43,284.225,0.0,0
17.3780,-2.725,90.86,283.959,0.0,0
17.3830,-2.285,87.96,283.959,0.0,0
17.3880,-1.758,93.33,283.693,0.0,0
17.3930,-1.406,89.64,284.047,0.0,0
17.3980,-0.967,87.42,283.959,0.0,0
17.4030,-0.439,97.35,283.959,0.0,0
17.4080,0.000,90.84,283.516,0.0,0
17.4130,0.439,87.94,283.604,0.0,0
17.4180,0.967,97.59,283.870,0.0,0
17.4230,1.494,100.22,283.781,0.0,0
17.4280,2.109,112.86,283.959,0.0,0
17.4330,2.637,107.00,283.781,0.0,0
17.4380,3.076,109.65,283.516,0.0,0
17.4430,3.604,109.15,283.604,0.0,0
17.4480,4.043,96.06,283.959,0.0,0
17.4530,4.658,107.86,283.959,0.0,0
17.4580,5.186,106.43,284.047,0.0,0
17.4630,5.713,104.14,283.959,0.0,0
17.4680,6.328,113.39,284.845,0.0,0
17.4730,6.768,97.95,283.959,0.0,0
17.4780,7.295,97.76,283.959,0.0,0
17.4840,7.646,91.95,283.781,0.0,0
17.4890,8.174,95.12,283.959,0.0,0
17.4940,8.613,89.84,283.870,0.0,0
17.4990,9.053,87.51,283.781,0.0,0
17.5040,9.492,86.46,283.959,0.0,0
17.5090,10.020,93.91,283.959,0.0,0
17.5140,10.459,89.30,283.870,0.0,0
17.5190,10.811,75.80,283.516,0.0,0
17.5240,11.250,81.27,284.047,0.0,0
17.5290,11.514,72.42,283.870,0.0,0
17.5340,11.865,70.50,283.870,0.0,0
17.5390,12.129,56.77,283.959,0.0,0
17.5440,12.480,61.91,283.959,0.0,0
17.5490,12.744,54.36,283.781,0.0,0
17.5540,12.920,41.30,283.959,0.0,0
17.5590,13.096,34.29,283.959,0.0,0
17.5640,13.271,34.73,283.870,0.0,0
17.5690,13.359,26.33,283.870,0.0,0
17.5740,13.359,13.75,284.402,0.0,0
17.5790,13.447,12.77,283.870,0.0,0
17.5840,13.535,14.96,283.693,0.0,0
17.5890,13.535,6.64,283.781,0.0,0
17.5940,13.447,-7.99,283.870,0.0,0
17.5990,13.447,-4.77,284.136,0.0,0
17.6040,13.359,-14.98,283.693,0.0,0
17.6090,13.359,-6.65,283.781,0.0,0
17.6140,13.359,-2.95,283.781,0.0,0
17.6190,13.271,-14.40,283.870,0.0,0
17.6240,13.184,-17.31,283.781,0.0,0
17.6290,13.096,-20.53,283.870,0.0,0
17.6340,13.008,-18.39,284.047,0.0,0
17.6390,12.832,-27.69,284.047,0.0,0
17.6440,12.744,-21.57,283.870,0.0,0
17.6490,12.568,-25.54,283.781,0.0,0
17.6540,12.305,-40.16,283.781,0.0,0
17.6590,12.129,-35.41,283.870,0.0,0
17.6640,12.041,-26.33,283.781,0.0,0
17.6690,11.865,-29.28,283.781,0.0,0
17.6740,11.777,-22.29,283.693,0.0,0
17.6790,11.602,-28.70,284.047,0.0,0
17.6840,11.426,-34.87,283.781,0.0,0
17.6890,11.338,-24.76,283.781,0.0,0
17.6940,11.162,-29.82,283.959,0.0,0
17.6990,10.898,-42.04,283.516,0.0,0
17.7040,10.547,-58.40,284.225,0.0,0
17.7090,10.195,-71.40,283.870,0.0,0
17.7140,9.844,-72.65,283.959,0.0,0
17.7190,9.580,-60.35,283.516,0.0,0
17.7240,9.229,-65.13,283.959,0.0,0
17.7290,8.877,-68.63,283.781,0.0,0
17.7340,8.525,-71.42,283.781,0.0,0
17.7390,8.086,-79.33,283.870,0.0,0
17.7440,7.559,-89.50,284.225,0.0,0
17.7500,7.119,-90.91,283.870,0.0,0
17.7550,6.768,-90.29,283.693,0.0,0
17.7600,6.328,-87.71,283.693,0.0,0
17.7650,5.889,-86.55,283.604,0.0,0
17.7700,5.361,-93.94,284.047,0.0,0
17.7750,4.834,-100.24,284.047,0.0,0
17.7800,4.307,-100.01,283.959,0.0,0
17.7850,3.779,-98.68,284.225,0.0,0
17.7900,3.164,-110.96,284.047,0.0,0
17.7950,2.725,-96.87,283.959,0.0,0
17.8000,2.373,-91.49,284.136,0.0,0
17.8050,1.934,-88.24,283.870,0.0,0
17.8100,1.494,-86.78,283.604,0.0,0
17.8150,1.055,-86.15,283.959,0.0,0
17.8200,0.527,-96.79,283.781,0.0,0
17.8250,0.088,-90.59,284.136,0.0,0
17.8300,-0.439,-94.50,283.870,0.0,0
17.8350,-0.967,-97.46,284.136,0.0,0
17.8400,-1.582,-110.43,283.781,0.0,0
17.8450,-1.934,-100.19,283.959,0.0,0
17.8500,-2.461,-100.00,283.693,0.0,0
17.8550,-2.900,-92.01,283.959,0.0,0
17.8600,-3.252,-81.80,283.959,0.0,0
17.8650,-3.604,-73.00,284.047,0.0,0
17.8700,-4.043,-80.03,283.781,0.0,0
17.8750,-4.395,-76.48,284.136,0.0,0
17.8800,-4.658,-63.97,283.870,0.0,0
17.8850,-4.922,-55.27,283.959,0.0,0
17.8900,-5.186,-58.85,283.959,0.0,0
17.8950,-5.449,-51.60,283.781,0.0,0
17.9000,-5.801,-57.68,283.870,0.0,0
17.9050,-6.152,-63.96,283.870,0.0,0
17.9100,-6.504,-66.72,284.402,0.0,0
17.9150,-6.768,-56.49,283.959,0.0,0
17.9200,-7.119,-61.79,283.959,0.0,0
17.9250,-7.383,-56.22,283.959,0.0,0
17.9300,-7.646,-51.83,283.959,0.0,0
17.9350,-7.822,-44.19,284.136,0.0,0
17.9400,-8.174,-57.96,283.870,0.0,0
17.9450,-8.350,-46.46,283.870,0.0,0
17.9500,-8.438,-29.91,283.604,0.0,0
17.9550,-8.613,-30.87,283.959,0.0,0
17.9600,-8.701,-24.62,284.136,0.0,0
17.9650,-8.701,-10.92,283.870,0.0,0
17.9700,-8.789,-14.54,283.959,0.0,0
17.9750,-8.789,-6.45,283.870,0.0,0
17.9800,-8.789,-3.37,283.781,0.0,0
17.9850,-8.789,0.45,283.781,0.0,0
17.9900,-8.877,-6.47,284.136,0.0,0
17.9950,-8.965,-12.68,284.934,0.0,0
18.0000,-8.965,-5.63,283.781,0.0,0
18.0050,-8.877,4.17,283.516,0.0,0
18.0100,-8.789,14.71,283.870,0.0,0
18.0160,-8.701,19.38,283.959,0.0,0
18.0210,-8.613,21.46,283.781,0.0,0
18.0260,-8.525,24.06,283.870,0.0,0
18.0310,-8.438,21.60,283.516,0.0,0
18.0360,-8.350,18.88,283.781,0.0,0
18.0410,-8.262,21.24,284.225,0.0,0
18.0460,-8.262,9.42,283.870,0.0,0
18.0510,-8.174,15.11,284.047,0.0,0
18.0560,-8.086,19.57,284.047,0.0,0
18.0610,-7.998,17.98,283.781,0.0,0
18.0660,-7.822,28.72,283.959,0.0,0
18.0710,-7.734,25.93,283.959,0.0,0
18.0760,-7.559,30.32,283.959,0.0,0
18.0810,-7.383,32.28,284.047,0.0,0
18.0860,-7.119,41.21,283.516,0.0,0
18.0910,-6.855,48.32,283.959,0.0,0
18.0960,-6.592,53.12,284.047,0.0,0
18.1010,-6.328,55.25,283.870,0.0,0
18.1060,-5.977,62.87,283.870,0.0,0
18.1110,-5.625,68.87,283.870,0.0,0
18.1160,-5.361,65.95,283.693,0.0,0
18.1210,-4.922,76.90,284.047,0.0,0
18.1260,-4.570,73.87,283.781,0.0,0
18.1310,-4.131,80.41,283.781,0.0,0
18.1360,-3.779,75.42,283.870,0.0,0
18.1410,-3.340,81.10,283.693,0.0,0
18.1460,-2.900,83.62,283.959,0.0,0
18.1510,-2.373,94.04,283.427,0.0,0
18.1560,-1.934,89.36,283.693,0.0,0
18.1610,-1.582,87.56,283.959,0.0,0
18.1660,-1.230,79.82,283.959,0.0,0
18.1710,-0.791,83.05,283.870,0.0,0
18.1760,-0.264,95.42,283.870,0.0,0
18.1810,0.176,92.60,284.047,0.0,0
18.1860,0.615,88.72,283.781,0.0,0
18.1910,1.143,99.87,283.693,0.0,0
18.1960,1.582,91.95,283.870,0.0,0
18.2010,2.197,106.04,283.870,0.0,0
18.2060,2.549,96.27,283.781,0.0,0
18.2110,3.076,98.25,283.959,0.0,0
18.2160,3.604,99.13,283.338,0.0,0
18.2210,4.131,104.47,283.870,0.0,0
18.2260,4.570,94.00,283.959,0.0,0
18.2310,5.186,110.10,283.516,0.0,0
18.2360,5.713,110.56,283.959,0.0,0
18.2410,6.152,94.76,283.870,0.0,0
18.2460,6.680,96.36,283.959,0.0,0
18.2520,7.031,87.65,284.047,0.0,0
18.2570,7.559,96.23,284.047,0.0,0
18.2620,7.998,90.33,283.781,0.0,0
18.2670,8.438,87.72,283.781,0.0,0
18.2720,8.877,86.57,283.870,0.0,0
18.2770,9.316,86.05,283.870,0.0,0
18.2820,9.756,85.82,283.870,0.0,0
18.2870,10.195,85.72,283.693,0.0,0
18.2920,10.547,79.00,283.781,0.0,0
18.2970,10.811,72.87,283.870,0.0,0
18.3020,11.162,72.08,283.959,0.0,0
18.3070,11.426,60.10,284.047,0.0,0
18.3120,11.777,63.38,283.959,0.0,0
18.3170,12.041,55.00,283.693,0.0,0
18.3220,12.305,53.21,283.870,0.0,0
18.3270,12.480,42.42,283.870,0.0,0
18.3320,12.656,36.42,283.781,0.0,0
18.3370,12.744,25.45,283.693,0.0,0
18.3420,12.832,26.15,283.781,0.0,0
18.3470,12.832,11.60,284.136,0.0,0
18.3520,12.920,18.00,283.781,0.0,0
18.3570,12.920,11.14,283.693,0.0,0
18.3620,12.920,7.99,283.781,0.0,0
18.3670,12.920,3.54,283.870,0.0,0
18.3720,12.744,-17.96,283.781,0.0,0
18.3770,12.744,-11.54,283.870,0.0,0
18.3820,12.744,-5.12,283.781,0.0,0
18.3870,12.744,-2.67,283.870,0.0,0
18.3920,12.656,-12.11,283.870,0.0,0
18.3970,12.568,-18.22,283.870,0.0,0
18.4020,12.480,-17.38,283.870,0.0,0
18.4070,12.393,-16.99,283.781,0.0,0
18.4120,12.217,-27.08,283.693,0.0,0
18.4170,12.129,-21.31,283.870,0.0,0
18.4220,11.953,-27.04,283.781,0.0,0
18.4270,11.777,-27.95,283.781,0.0,0
18.4320,11.602,-31.72,283.781,0.0,0
18.4370,11.426,-30.04,283.870,0.0,0
18.4420,11.338,-21.22,283.870,0.0,0
18.4470,11.250,-16.08,283.693,0.0,0
18.4520,11.074,-24.74,283.870,0.0,0
18.4570,10.986,-18.87,283.693,0.0,0
18.4620,10.811,-25.97,283.781,0.0,0
18.4670,10.635,-30.34,283.781,0.0,0
18.4720,10.283,-53.20,283.959,0.0,0
18.4770,10.020,-60.84,283.250,0.0,0
18.4820,9.668,-63.71,283.870,0.0,0
18.4870,9.316,-66.62,283.959,0.0,0
18.4920,9.053,-59.59,283.781,0.0,0
18.4970,8.789,-53.87,283.781,0.0,0
18.5020,8.438,-63.64,284.047,0.0,0
18.5070,8.086,-63.02,283.870,0.0,0
18.5120,7.646,-73.68,283.781,0.0,0
18.5180,7.119,-89.63,283.781,0.0,0
18.5230,6.768,-91.29,284.136,0.0,0
18.5280,6.416,-77.21,283.781,0.0,0
18.5330,5.977,-81.90,283.781,0.0,0
18.5380,5.449,-94.90,283.870,0.0,0
18.5430,5.010,-89.74,283.781,0.0,0
18.5480,4.482,-100.30,283.693,0.0,0
18.5530,4.043,-92.15,283.870,0.0,0
18.5580,3.516,-97.80,283.870,0.0,0
18.5630,3.076,-91.03,283.959,0.0,0
18.5680,2.725,-88.44,283.693,0.0,0
18.5730,2.285,-86.88,283.959,0.0,0
18.5780,1.846,-86.18,283.870,0.0,0
18.5830,1.406,-85.88,283.870,0.0,0
18.5880,0.967,-85.74,283.959,0.0,0
18.5930,0.527,-85.69,284.136,0.0,0
18.5980,0.000,-92.32,283.870,0.0,0
18.6030,-0.439,-88.61,283.959,0.0,0
18.6080,-0.967,-96.23,283.959,0.0,0
18.6130,-1.318,-91.15,283.870,0.0,0
18.6180,-1.758,-88.09,283.870,0.0,0
18.6230,-2.197,-86.72,283.870,0.0,0
18.6280,-2.637,-88.06,283.870,0.0,0
18.6330,-2.988,-76.89,283.959,0.0,0
18.6380,-3.428,-81.76,283.781,0.0,0
